match_id,team_id,scored,conceded,xgoals,passes,accuracy,shots,ontarget,offtarget,possession,tackleswon,corners,offsides,fouls,win,homeaway,rolling_avg_goals,prev_xgoals,prev_possession,prev_shots,prev_ontarget,prev_accuracy,cumulative_points,points_rank,goal_difference,win_streak,matchday,home_team_id,away_team_id,home_score,away_score,season_name,team_name,xg_performance,rolling_xg_performance,home_form_wins,home_form_goals,away_form_wins,away_form_goals,shot_conversion,rolling_shot_conversion,opponent_id,h2h_points,elo_before,opponent_elo_before
1202,78,0,6,0.68,451,0.86,9,1,8,0.44,69,2,3,9,False,Home,0.4,0.4,0.47,6.0,1.0,0.84,17,18,-52,0,33,78,62,0,6,2023-2024,Darmstadt,-0.68,-0.6940000000000001,0.0,0.6,,,0.0,0.03333333333333333,62,1,1328.8314281968876,1468.2522867570715
1203,71,0,2,0.22,517,0.89,5,2,3,0.42,78,0,0,8,False,Away,1.2,1.75,0.53,18.0,6.0,0.87,37,12,-13,0,33,55,71,2,0,2023-2024,Wolfsburg,-0.22,0.42000000000000004,,,2.0,1.2,0.0,0.10170940170940171,55,1,1482.2960435428024,1676.777824861535
1203,55,2,0,0.33,744,0.91,5,3,2,0.58,78,4,3,7,True,Home,2.4,1.61,0.45,10.0,3.0,0.86,72,2,51,2,33,55,71,2,0,2023-2024,Bayern Munich,1.67,0.31,4.0,2.8,,,0.4,0.1468042655658755,71,19,1676.777824861535,1482.2960435428024
1204,72,5,0,4.28,615,0.9,28,10,18,0.66,69,6,2,10,True,Away,3.6,2.67,0.46,10.0,7.0,0.84,87,1,64,3,33,75,72,0,5,2023-2024,Bayer Leverkusen,0.7199999999999998,0.5340000000000003,,,4.0,2.4,0.17857142857142858,0.2071139386928861,75,10,1732.9329274131958,1446.845286436808
1204,75,0,5,0.11,280,0.76,2,0,2,0.34,77,2,3,5,False,Home,1.6,1.61,0.5,17.0,5.0,0.77,33,14,-29,0,33,75,72,0,5,2023-2024,Bochum,-0.11,0.05999999999999979,1.0,1.6,,,0.0,0.09753501400560224,72,4,1446.845286436808,1732.9329274131958
1205,61,1,4,2.9,419,0.82,21,9,12,0.5,76,12,0,20,False,Away,1.0,2.93,0.63,18.0,5.0,0.78,27,17,-32,0,34,77,61,4,1,2023-2024,Cologne,-1.9,-0.9640000000000001,,,0.0,1.2,0.047619047619047616,0.04583333333333336,77,1,1444.7590481260672,1504.2136023338815
1205,77,4,1,1.0,370,0.82,16,7,9,0.5,100,5,2,9,True,Home,1.6,0.75,0.48,9.0,3.0,0.81,42,8,-5,2,34,77,61,4,1,2023-2024,Heidenheim,3.0,-0.38400000000000006,1.0,1.4,,,0.25,0.08747076023391813,61,1,1504.2136023338815,1444.7590481260672
1206,68,0,4,1.39,475,0.9,13,5,8,0.42,64,4,1,9,False,Away,1.2,0.44,0.45,6.0,3.0,0.84,34,14,-11,0,34,57,68,4,0,2023-2024,Borussia Mönchengladbach,-1.39,0.07600000000000011,,,1.0,2.0,0.0,0.11551659125188536,57,8,1460.9588258640306,1622.5093195002733
1206,57,4,0,1.89,716,0.93,21,11,10,0.58,87,8,0,4,True,Home,2.2,2.06,0.73,19.0,7.0,0.92,73,2,39,4,34,57,68,4,0,2023-2024,VfB Stuttgart,2.1100000000000003,0.14000000000000018,3.0,2.4,,,0.19047619047619047,0.15188995215311007,68,11,1622.5093195002733,1460.9588258640306
1207,75,1,4,2.1,392,0.8,26,8,18,0.52,104,8,0,12,False,Away,1.6,0.11,0.34,2.0,0.0,0.76,33,15,-32,0,34,59,75,4,1,2023-2024,Bochum,-1.1,-0.03000000000000025,,,1.0,1.4,0.038461538461538464,0.07253501400560222,59,1,1442.9684524236409,1462.2011594728483
1207,59,4,1,3.87,355,0.81,25,12,13,0.48,94,8,0,12,True,Home,2.4,0.63,0.53,10.0,1.0,0.87,42,8,-6,2,34,59,75,4,1,2023-2024,Werder Bremen,0.1299999999999999,0.1839999999999999,1.0,1.2,,,0.16,0.12547385620915036,75,7,1462.2011594728483,1442.9684524236409
1208,55,2,4,2.05,509,0.89,12,4,8,0.52,75,5,3,9,False,Away,2.4,0.33,0.58,5.0,3.0,0.91,72,3,49,0,34,62,55,4,2,2023-2024,Bayern Munich,-0.04999999999999982,0.638,,,2.0,3.0,0.16666666666666666,0.20013759889920885,62,14,1682.6842010367275,1475.6797066978372
1208,62,4,2,2.51,469,0.87,17,9,8,0.48,90,6,1,7,True,Home,3.4,3.4,0.56,12.0,7.0,0.9,46,7,0,3,34,62,55,4,2,2023-2024,Hoffenheim,1.4900000000000002,0.8539999999999999,3.0,2.0,,,0.23529411764705882,0.2171043771043771,55,2,1475.6797066978372,1682.6842010367275
1209,70,3,1,1.67,257,0.7,12,6,6,0.4,90,3,3,15,True,Away,1.8,3.05,0.35,14.0,6.0,0.75,35,13,-12,3,34,71,70,1,3,2023-2024,Mainz,1.33,-0.17399999999999988,,,0.0,0.8,0.25,0.12190445743514797,71,7,1488.9592373600497,1476.38966736761
1209,71,1,3,1.13,461,0.8,12,4,8,0.6,101,1,1,13,False,Home,1.4,0.22,0.42,5.0,2.0,0.89,37,12,-15,0,34,71,70,1,3,2023-2024,Wolfsburg,-0.1299999999999999,0.37000000000000005,2.0,1.6,,,0.08333333333333333,0.08632478632478632,70,13,1476.38966736761,1488.9592373600497
1210,69,2,2,1.53,520,0.85,9,5,4,0.54,79,3,4,11,False,Away,2.0,1.29,0.47,13.0,5.0,0.86,65,4,38,0,34,65,69,2,2,2023-2024,RB Leipzig,0.47,0.5,,,4.0,3.2,0.2222222222222222,0.15484348984348983,65,7,1646.4389970814798,1530.088914336478
1210,65,2,2,2.01,432,0.82,19,6,13,0.46,76,8,0,10,False,Home,1.6,1.41,0.55,15.0,1.0,0.83,47,6,1,0,34,65,69,2,2,2023-2024,Eintracht Frankfurt,-0.009999999999999787,-0.11200000000000002,2.0,1.6,,,0.10526315789473684,0.09583333333333331,69,10,1530.088914336478,1646.4389970814798
1211,64,1,2,0.79,382,0.84,8,2,6,0.38,91,4,0,7,False,Away,0.6,0.71,0.27,9.0,1.0,0.76,39,11,-10,0,34,72,64,2,1,2023-2024,Augsburg,0.20999999999999996,-0.3880000000000002,,,2.0,2.4,0.125,0.07666666666666666,72,7,1448.5913133017327,1736.809761426363
1211,72,2,1,2.89,728,0.92,19,8,11,0.62,95,5,5,6,True,Home,3.0,4.28,0.66,28.0,10.0,0.9,90,1,65,4,34,72,64,2,1,2023-2024,Bayer Leverkusen,-0.8900000000000001,0.9840000000000002,4.0,2.6,,,0.10526315789473684,0.23230190861769812,64,13,1736.809761426363,1448.5913133017327
1212,58,1,2,1.07,517,0.88,11,5,6,0.57,103,7,0,9,False,Away,0.8,1.87,0.52,19.0,3.0,0.85,42,8,-13,0,34,63,58,2,1,2023-2024,Freiburg,-0.07000000000000006,-0.39799999999999985,,,3.0,1.4,0.09090909090909091,0.07381996658312448,63,5,1507.9225369444935,1460.3061144709238
1212,63,2,1,2.59,303,0.81,14,5,9,0.43,106,3,0,14,True,Home,1.6,1.56,0.37,13.0,6.0,0.67,33,15,-25,2,34,63,58,2,1,2023-2024,Union Berlin,-0.5899999999999999,-0.04999999999999982,1.0,1.2,,,0.14285714285714285,0.0941025641025641,58,11,1460.3061144709238,1507.9225369444935
1213,78,0,4,0.43,258,0.79,7,1,6,0.28,67,3,2,10,False,Away,0.4,0.68,0.44,9.0,1.0,0.86,17,18,-56,0,34,67,78,4,0,2023-2024,Darmstadt,-0.43,-0.6180000000000001,,,1.0,0.8,0.0,0.03333333333333333,67,0,1316.4523949622778,1643.275905502561
1213,67,4,0,2.8,727,0.92,21,10,11,0.72,83,7,0,4,True,Home,2.2,0.46,0.65,10.0,2.0,0.88,63,5,25,2,34,67,78,4,0,2023-2024,Borussia Dortmund,1.2000000000000002,0.14399999999999996,2.0,2.2,,,0.19047619047619047,0.11984126984126986,78,3,1643.275905502561,1316.4523949622778
1214,79,3,0,2.16,314,0.73,21,10,11,0.45,116,8,3,14,True,Away,3.0,,,,,,3,2,3,1,35,75,79,0,3,2023-2024,Fortuna Düsseldorf,0.8399999999999999,,,,,,0.14285714285714285,,75,0,1500.0,1431.6320489092507
1214,75,0,3,0.64,489,0.81,15,3,12,0.55,107,7,4,13,False,Home,1.6,2.1,0.52,26.0,8.0,0.8,33,1,-35,0,35,75,79,0,3,2023-2024,Bochum,-0.64,-0.13400000000000026,1.0,1.4,,,0.0,0.07189398836457658,79,0,1431.6320489092507,1500.0
1215,75,9,5,2.76,703,0.83,24,8,16,0.59,153,8,0,21,True,Away,2.8,0.64,0.55,15.0,3.0,0.81,36,1,-31,2,36,79,75,5,9,2023-2024,Bochum,6.24,-0.12800000000000025,,,1.0,1.2,0.375,0.07189398836457658,79,0,1421.9633804909759,1516.1144473637912
1215,79,5,9,1.94,365,0.68,19,5,14,0.41,159,14,0,15,False,Home,4.0,2.16,0.45,21.0,10.0,0.73,3,2,-1,0,36,79,75,5,9,2023-2024,Fortuna Düsseldorf,3.06,0.8399999999999999,,,,,0.2631578947368421,0.14285714285714285,75,3,1516.1144473637912,1421.9633804909759
1216,72,3,2,3.7,605,0.87,25,10,15,0.54,89,4,0,7,True,Away,3.0,,,,,,3,1,1,1,1,68,72,2,3,2024-2025,Bayer Leverkusen,-0.7000000000000002,0.5520000000000002,,,4.0,3.0,0.12,0.20072296124927705,68,20,1740.646889322646,1454.1684350101616
1216,68,2,3,1.92,444,0.83,14,7,7,0.46,74,2,2,11,False,Home,2.0,,,,,,0,12,-1,0,1,68,72,2,3,2024-2025,Borussia Mönchengladbach,0.08000000000000007,-0.07199999999999988,0.0,1.0,,,0.14285714285714285,0.10301659125188536,72,2,1454.1684350101616,1740.646889322646
1217,63,1,1,1.0,273,0.76,15,4,11,0.47,100,9,1,15,False,Away,1.0,,,,,,1,8,0,0,1,70,63,1,1,2024-2025,Union Berlin,0.0,0.11800000000000019,,,0.0,0.4,0.06666666666666667,0.12267399267399266,70,14,1473.9405072974707,1500.5252891016073
1217,70,1,1,1.31,335,0.81,15,3,12,0.53,100,8,1,10,False,Home,1.0,,,,,,1,8,0,0,1,70,63,1,1,2024-2025,Mainz,-0.31000000000000005,-0.09199999999999982,4.0,2.8,,,0.06666666666666667,0.1371218487394958,63,5,1500.5252891016073,1473.9405072974707
1218,59,2,2,1.88,447,0.86,12,6,6,0.55,65,2,2,10,False,Away,2.0,,,,,,1,8,0,0,1,64,59,2,2,2024-2025,Werder Bremen,0.1200000000000001,0.3819999999999999,,,1.0,1.2,0.16666666666666666,0.15747385620915036,64,9,1473.5375629872385,1444.7541854054496
1218,64,2,2,0.91,363,0.84,9,3,6,0.45,76,4,1,11,False,Home,2.0,,,,,,1,8,0,0,1,64,59,2,2,2024-2025,Augsburg,1.0899999999999999,-0.41800000000000015,2.0,0.8,,,0.2222222222222222,0.06833333333333333,59,9,1444.7541854054496,1473.5375629872385
1219,57,1,3,0.44,641,0.89,9,2,7,0.64,82,3,0,10,False,Away,1.0,,,,,,0,12,-2,0,1,58,57,3,1,2024-2025,VfB Stuttgart,0.56,0.19200000000000023,,,3.0,1.6,0.1111111111111111,0.12331852358168152,58,6,1629.2997103541422,1494.2881441179466
1219,58,3,1,2.67,301,0.78,15,4,11,0.36,65,6,3,7,True,Home,3.0,,,,,,3,1,2,1,1,58,57,3,1,2024-2025,Freiburg,0.33000000000000007,-0.4759999999999998,0.0,1.2,,,0.2,0.06977956254272044,57,18,1494.2881441179466,1629.2997103541422
1220,73,2,3,2.18,384,0.8,15,6,9,0.47,86,6,1,14,False,Away,2.0,,,,,,0,12,-1,0,1,62,73,3,2,2024-2025,Holstein Kiel,-0.18000000000000016,0.08499999999999996,,,1.0,1.0,0.13333333333333333,0.10555555555555556,62,0,1491.4224565897127,1494.0884156887837
1220,62,3,2,3.46,478,0.83,21,8,13,0.53,100,8,2,8,True,Home,3.0,,,,,,3,1,1,1,1,62,73,3,2,2024-2025,Hoffenheim,-0.45999999999999996,1.066,3.0,2.4,,,0.14285714285714285,0.2241632006337889,73,0,1494.0884156887837,1491.4224565897127
1221,75,0,1,1.28,302,0.74,10,4,6,0.41,102,3,2,17,False,Away,0.0,,,,,,0,12,-1,0,1,69,75,1,0,2024-2025,Bochum,-1.28,1.3559999999999997,,,2.0,3.0,0.0,0.12975113122171944,69,4,1437.1379138524053,1642.5641846544083
1221,69,1,0,1.38,492,0.84,12,3,9,0.59,137,9,3,9,True,Home,1.0,,,,,,3,1,1,1,1,69,75,1,0,2024-2025,RB Leipzig,-0.3799999999999999,0.3,3.0,2.0,,,0.08333333333333333,0.1592879342879343,75,13,1642.5641846544083,1437.1379138524053
1222,65,0,2,1.13,291,0.84,7,2,5,0.34,77,7,1,3,False,Away,0.0,,,,,,0,12,-2,0,1,67,65,2,0,2024-2025,Eintracht Frankfurt,-1.13,0.05400000000000003,,,1.0,1.0,0.0,0.11688596491228068,67,5,1533.9637267635494,1646.4495260578951
1222,67,2,0,1.43,698,0.93,17,5,12,0.66,77,7,0,6,True,Home,2.0,,,,,,3,1,2,1,1,67,65,2,0,2024-2025,Borussia Dortmund,0.5700000000000001,0.26999999999999996,3.0,2.6,,,0.11764705882352941,0.12460317460317463,65,17,1646.4495260578951,1533.9637267635494
1223,55,3,2,2.88,594,0.87,14,8,6,0.66,107,7,1,11,True,Away,3.0,,,,,,3,1,1,1,1,71,55,2,3,2024-2025,Bayern Munich,0.1200000000000001,0.5960000000000001,,,2.0,3.0,0.21428571428571427,0.20994152046783626,71,22,1664.275492045781,1464.8236156260523
1223,71,2,3,2.45,246,0.69,11,2,9,0.34,107,1,3,13,False,Home,2.0,,,,,,0,12,-1,0,1,71,55,2,3,2024-2025,Wolfsburg,-0.4500000000000002,0.45200000000000007,2.0,1.4,,,0.18181818181818182,0.10299145299145299,55,1,1464.8236156260523,1664.275492045781
1224,77,2,0,1.41,340,0.72,6,3,3,0.43,80,2,0,15,True,Away,2.0,,,,,,3,1,2,1,1,80,77,0,2,2024-2025,Heidenheim,0.5900000000000001,0.23399999999999993,,,1.0,1.2,0.3333333333333333,0.11747076023391814,80,0,1520.8241436386393,1500.0
1224,80,0,2,1.26,546,0.81,11,3,8,0.57,92,4,1,10,False,Home,0.0,,,,,,0,12,-2,0,1,80,77,0,2,2024-2025,Pauli,-1.26,,,,,,0.0,,77,0,1500.0,1520.8241436386393
1225,71,2,0,1.36,335,0.74,12,5,7,0.48,113,7,1,14,True,Away,2.0,2.45,0.34,11.0,2.0,0.69,3,5,1,2,2,73,71,0,2,2024-2025,Wolfsburg,0.6399999999999999,0.378,,,2.0,0.8,0.16666666666666666,0.11713286713286712,73,0,1459.043708143485,1479.5145337477923
1225,73,0,2,1.06,419,0.81,12,5,7,0.52,126,1,2,17,False,Home,1.0,2.18,0.47,15.0,6.0,0.8,0,15,-3,0,2,73,71,0,2,2024-2025,Holstein Kiel,-1.06,-0.0033333333333334103,0.0,1.0,,,0.0,0.11481481481481481,71,0,1479.5145337477923,1459.043708143485
1226,68,2,0,2.84,560,0.87,14,6,8,0.58,95,4,2,10,True,Away,2.0,1.92,0.46,14.0,7.0,0.83,3,5,1,2,2,75,68,0,2,2024-2025,Borussia Mönchengladbach,-0.8399999999999999,-0.33199999999999985,,,1.0,1.8,0.14285714285714285,0.08543417366946779,75,15,1450.2989082912864,1431.5075657187774
1226,75,0,2,0.74,348,0.78,16,4,12,0.42,86,3,1,9,False,Home,0.0,1.28,0.41,10.0,4.0,0.74,0,15,-3,0,2,75,68,0,2,2024-2025,Bochum,-0.74,0.6219999999999997,1.0,1.2,,,0.0,0.08269230769230769,68,3,1431.5075657187774,1450.2989082912864
1227,67,0,0,0.74,526,0.88,9,4,5,0.53,67,6,3,16,False,Away,1.0,1.43,0.66,17.0,5.0,0.93,4,4,2,0,2,59,67,0,0,2024-2025,Borussia Dortmund,-0.74,0.368,,,3.0,1.4,0.0,0.1259103641456583,59,15,1654.6946911811772,1472.5456884949374
1227,59,0,0,0.33,449,0.83,5,1,4,0.47,75,5,8,11,False,Home,1.0,1.88,0.55,12.0,6.0,0.86,2,11,0,0,2,59,67,0,0,2024-2025,Werder Bremen,-0.33,0.30399999999999994,2.0,1.8,,,0.0,0.14636274509803923,67,3,1472.5456884949374,1654.6946911811772
1228,62,1,3,1.27,450,0.85,10,3,7,0.5,77,4,1,10,False,Away,2.0,3.46,0.53,21.0,8.0,0.83,3,5,-1,0,2,65,62,3,1,2024-2025,Hoffenheim,-0.27,0.6319999999999999,,,1.0,2.2,0.1,0.22310499957558783,65,7,1505.9963385307042,1525.7185616402674
1228,65,3,1,2.6,460,0.86,17,7,10,0.5,91,1,1,10,True,Home,1.5,1.13,0.34,7.0,2.0,0.84,3,5,0,2,2,65,62,3,1,2024-2025,Eintracht Frankfurt,0.3999999999999999,-0.25599999999999995,1.0,1.4,,,0.17647058823529413,0.06688596491228069,62,16,1525.7185616402674,1505.9963385307042
1229,70,3,3,2.06,301,0.8,10,7,3,0.38,100,2,2,12,False,Away,2.0,1.31,0.53,15.0,3.0,0.81,2,11,0,0,2,57,70,3,3,2024-2025,Mainz,0.94,-0.041999999999999836,,,1.0,1.2,0.3,0.1386904761904762,57,2,1499.6088710738936,1612.8579349834638
1229,57,3,3,3.42,529,0.88,28,13,15,0.62,112,11,2,6,False,Home,2.0,0.44,0.64,9.0,2.0,0.89,1,13,-2,0,2,57,70,3,3,2024-2025,VfB Stuttgart,-0.41999999999999993,0.6100000000000002,4.0,3.0,,,0.10714285714285714,0.1322074124705704,70,17,1612.8579349834638,1499.6088710738936
1230,72,2,3,3.01,579,0.87,26,10,16,0.56,91,18,0,7,False,Home,2.5,3.7,0.54,25.0,10.0,0.87,3,5,0,0,2,72,69,2,3,2024-2025,Bayer Leverkusen,-1.0099999999999998,0.43000000000000005,4.0,2.6,,,0.07692307692307693,0.20933834586466168,69,12,1744.5164160415213,1648.1945327880362
1230,69,3,2,1.38,352,0.84,10,4,6,0.44,86,2,5,8,True,Away,2.0,1.38,0.59,12.0,3.0,0.84,6,1,2,2,2,72,69,2,3,2024-2025,RB Leipzig,1.62,0.16999999999999998,,,3.0,2.8,0.3,0.1395909645909646,72,9,1648.1945327880362,1744.5164160415213
1231,64,0,4,0.95,520,0.86,15,1,14,0.59,95,6,2,10,False,Away,1.0,0.91,0.45,9.0,3.0,0.84,1,13,-4,0,2,77,64,4,0,2024-2025,Augsburg,-0.95,-0.32600000000000023,,,1.0,1.4,0.0,0.07944444444444443,77,6,1445.7460598977507,1532.1057632305449
1231,77,4,0,3.11,286,0.77,17,9,8,0.41,100,5,2,15,True,Home,3.0,1.41,0.43,6.0,3.0,0.72,6,1,6,2,2,77,64,4,0,2024-2025,Heidenheim,0.8900000000000001,0.514,2.0,2.0,,,0.23529411764705882,0.16191520467836257,64,0,1532.1057632305449,1445.7460598977507
1232,58,0,2,1.37,332,0.78,8,3,5,0.38,64,4,0,12,False,Away,1.5,2.67,0.36,15.0,4.0,0.78,3,5,0,0,2,55,58,2,0,2024-2025,Freiburg,-1.37,-0.3599999999999998,,,3.0,1.4,0.0,0.08120813397129187,55,2,1510.729919488625,1670.0553995283483
1232,55,2,0,1.66,688,0.9,11,4,7,0.62,91,2,1,13,True,Home,2.5,2.88,0.66,14.0,8.0,0.87,6,1,3,2,2,55,58,2,0,2024-2025,Bayern Munich,0.3400000000000001,-0.10599999999999987,4.0,2.8,,,0.18181818181818182,0.19724310776942358,58,20,1670.0553995283483,1510.729919488625
1233,77,2,4,1.99,344,0.81,11,4,7,0.42,85,1,1,18,False,Away,2.6666666666666665,3.11,0.41,17.0,9.0,0.77,6,4,4,0,3,67,77,4,2,2024-2025,Heidenheim,0.010000000000000009,0.8780000000000001,,,2.0,1.6,0.18181818181818182,0.19844771241830067,67,2,1541.182952257899,1648.9228525292963
1233,67,4,2,2.16,557,0.89,13,7,6,0.58,92,8,0,13,True,Home,2.0,0.74,0.53,9.0,4.0,0.88,7,2,4,2,3,67,77,4,2,2024-2025,Borussia Dortmund,1.8399999999999999,0.31999999999999995,3.0,2.4,,,0.3076923076923077,0.10924369747899162,77,2,1648.9228525292963,1541.182952257899
1234,57,3,1,2.11,534,0.84,12,7,5,0.56,90,2,2,12,True,Away,2.3333333333333335,3.42,0.62,28.0,13.0,0.88,4,9,0,2,3,68,57,1,3,2024-2025,VfB Stuttgart,0.8900000000000001,0.4780000000000002,,,2.0,1.2,0.25,0.11727234753550546,68,14,1609.0793353338834,1461.6505104365647
1234,68,1,3,2.05,402,0.79,15,7,8,0.44,87,6,8,14,False,Home,1.6666666666666667,2.84,0.58,14.0,6.0,0.87,3,10,-1,0,3,68,57,1,3,2024-2025,Borussia Mönchengladbach,-1.0499999999999998,-0.30799999999999983,0.0,0.8,,,0.06666666666666667,0.11400560224089636,57,8,1461.6505104365647,1609.0793353338834
1235,65,2,1,3.07,314,0.81,15,7,8,0.42,92,4,3,18,True,Away,1.6666666666666667,2.6,0.5,17.0,7.0,0.86,6,4,1,3,3,71,65,1,2,2024-2025,Eintracht Frankfurt,-1.0699999999999998,-0.29799999999999993,,,0.0,0.6,0.13333333333333333,0.0821800825593395,71,6,1537.038110896696,1471.7499283768946
1235,71,1,2,1.5,479,0.84,17,4,13,0.58,111,5,0,7,False,Home,1.6666666666666667,1.36,0.48,12.0,5.0,0.74,3,10,0,0,3,71,65,1,2,2024-2025,Wolfsburg,-0.5,0.21800000000000003,2.0,1.6,,,0.058823529411764705,0.1196969696969697,65,15,1471.7499283768946,1537.038110896696
1236,75,1,2,1.51,367,0.72,13,2,11,0.45,93,6,2,16,False,Away,0.3333333333333333,0.74,0.42,16.0,4.0,0.78,0,15,-4,0,3,58,75,2,1,2024-2025,Bochum,-0.51,0.4959999999999997,,,2.0,2.8,0.07692307692307693,0.08269230769230769,58,3,1420.155963573499,1503.8769903341697
1236,58,2,1,4.67,437,0.79,27,9,18,0.55,108,5,7,5,True,Home,1.6666666666666667,1.37,0.38,8.0,3.0,0.78,6,4,1,2,3,58,75,2,1,2024-2025,Freiburg,-2.67,-0.4819999999999999,1.0,1.4,,,0.07407407407407407,0.06870813397129187,75,15,1503.8769903341697,1420.155963573499
1237,72,4,1,3.62,610,0.93,20,7,13,0.57,84,12,1,10,True,Away,3.0,3.01,0.56,26.0,10.0,0.87,6,4,3,2,3,62,72,1,4,2024-2025,Bayer Leverkusen,0.3799999999999999,0.09000000000000016,,,4.0,3.0,0.2,0.1961515326778485,62,17,1729.2722685065078,1494.6767892742755
1237,62,1,4,1.2,407,0.85,14,5,9,0.43,80,4,2,9,False,Home,1.6666666666666667,1.27,0.5,10.0,3.0,0.85,3,10,-4,0,3,62,72,1,4,2024-2025,Hoffenheim,-0.19999999999999996,0.5419999999999999,4.0,3.0,,,0.07142857142857142,0.20674136321195147,72,5,1494.6767892742755,1729.2722685065078
1238,63,0,0,1.14,336,0.78,11,3,8,0.34,95,5,1,19,False,Away,0.5,1.0,0.47,15.0,4.0,0.76,2,13,0,0,3,69,63,0,0,2024-2025,Union Berlin,-1.14,0.08200000000000018,,,0.0,0.6,0.0,0.12267399267399266,69,15,1474.8569253251844,1663.4386803230498
1238,69,0,0,1.4,753,0.9,16,3,13,0.66,110,6,1,9,False,Home,1.3333333333333333,1.38,0.44,10.0,4.0,0.84,7,2,2,0,3,69,63,0,0,2024-2025,RB Leipzig,-1.4,0.312,3.0,1.8,,,0.0,0.1614957264957265,63,9,1663.4386803230498,1474.8569253251844
1239,55,6,1,3.13,811,0.92,23,13,10,0.65,87,10,0,11,True,Away,3.6666666666666665,1.66,0.62,11.0,4.0,0.9,9,1,8,3,3,73,55,1,6,2024-2025,Bayern Munich,2.87,0.29400000000000015,,,2.0,2.6,0.2608695652173913,0.21255411255411255,73,0,1676.9083286828036,1466.8083135143827
1239,73,1,6,0.34,337,0.78,5,1,4,0.35,94,2,0,12,False,Home,1.0,1.06,0.52,12.0,5.0,0.81,0,15,-8,0,3,73,55,1,6,2024-2025,Holstein Kiel,0.6599999999999999,-0.26750000000000007,0.0,0.5,,,0.2,0.08611111111111111,55,0,1466.8083135143827,1676.9083286828036
1240,59,2,1,2.29,347,0.78,13,6,7,0.46,83,4,1,7,True,Away,1.3333333333333333,0.33,0.47,5.0,1.0,0.83,5,8,1,2,3,70,59,1,2,2024-2025,Werder Bremen,-0.29000000000000004,0.09399999999999988,,,1.0,1.4,0.15384615384615385,0.10886274509803924,70,10,1478.3175271468183,1503.387470723474
1240,70,1,2,2.12,481,0.81,17,5,12,0.54,76,10,4,12,False,Home,1.6666666666666667,2.06,0.38,10.0,7.0,0.8,2,13,-1,0,3,70,59,1,2,2024-2025,Mainz,-1.12,0.3960000000000002,3.0,2.6,,,0.058823529411764705,0.18619047619047618,59,7,1503.387470723474,1478.3175271468183
1241,70,3,2,1.21,193,0.6,5,3,2,0.65,72,1,2,12,True,Away,2.0,2.12,0.54,17.0,5.0,0.81,5,8,0,2,4,64,70,2,3,2024-2025,Mainz,1.79,0.1580000000000002,,,1.0,1.6,0.6,0.17795518207282912,64,12,1490.5230852109266,1436.6688708703966
1241,64,2,3,2.23,534,0.87,30,9,21,0.21,78,14,1,7,False,Home,1.3333333333333333,0.95,0.59,15.0,1.0,0.86,1,13,-5,0,4,64,70,2,3,2024-2025,Augsburg,-0.22999999999999998,-0.3000000000000002,1.0,1.0,,,0.06666666666666667,0.07944444444444443,70,12,1436.6688708703966,1490.5230852109266
1242,58,3,0,1.38,511,0.81,14,5,9,0.58,101,9,1,7,True,Away,2.0,4.67,0.55,27.0,9.0,0.79,9,1,4,3,4,77,58,0,3,2024-2025,Freiburg,1.62,-0.9299999999999999,,,2.0,1.0,0.21428571428571427,0.0835229487861067,77,1,1513.0400665492998,1532.789293009657
1242,77,0,3,0.45,377,0.78,7,2,5,0.42,101,3,2,6,False,Home,2.0,1.99,0.42,11.0,4.0,0.81,6,7,1,0,4,77,58,0,3,2024-2025,Heidenheim,-0.45,0.9480000000000001,3.0,2.6,,,0.0,0.22231134878193703,58,4,1532.789293009657,1513.0400665492998
1243,62,1,2,0.36,417,0.77,6,3,3,0.49,94,5,0,18,False,Away,1.5,1.2,0.43,14.0,5.0,0.85,3,10,-5,0,4,63,62,2,1,2024-2025,Hoffenheim,0.64,0.6319999999999999,,,1.0,2.2,0.16666666666666666,0.20991596638655463,63,8,1489.7376270817144,1480.798015994257
1243,63,2,1,1.48,451,0.82,12,2,10,0.51,102,5,1,17,True,Home,1.0,1.14,0.34,11.0,3.0,0.78,5,8,1,2,4,63,62,2,1,2024-2025,Union Berlin,0.52,0.038000000000000214,2.0,1.6,,,0.16666666666666666,0.12267399267399266,62,14,1480.798015994257,1489.7376270817144
1244,73,2,2,1.88,422,0.79,14,4,10,0.55,96,5,4,9,False,Away,1.25,0.34,0.35,5.0,1.0,0.78,1,13,-8,0,4,75,73,2,2,2024-2025,Holstein Kiel,0.1200000000000001,-0.08200000000000007,,,1.0,1.5,0.14285714285714285,0.1088888888888889,75,0,1461.293079750384,1410.992887358369
1244,75,2,2,0.96,346,0.74,15,3,12,0.45,85,2,0,20,False,Home,0.75,1.51,0.45,13.0,2.0,0.72,1,13,-4,0,4,75,73,2,2,2024-2025,Bochum,1.04,0.6139999999999999,1.0,0.8,,,0.13333333333333333,0.09038461538461537,73,0,1410.992887358369,1461.293079750384
1245,68,0,2,1.48,647,0.89,22,7,15,0.6,87,5,2,12,False,Away,1.25,2.05,0.44,15.0,7.0,0.79,3,10,-3,0,4,65,68,2,0,2024-2025,Borussia Mönchengladbach,-1.48,-0.5279999999999998,,,2.0,2.0,0.0,0.1038095238095238,65,7,1454.457416748395,1546.8093097764977
